graph,n,m,degree,frequency
exact181.gr,330,3253,9,5
exact181.gr,330,3253,10,14
exact181.gr,330,3253,11,16
exact181.gr,330,3253,12,16
exact181.gr,330,3253,13,12
exact181.gr,330,3253,14,10
exact181.gr,330,3253,15,19
exact181.gr,330,3253,16,20
exact181.gr,330,3253,17,15
exact181.gr,330,3253,18,16
exact181.gr,330,3253,19,18
exact181.gr,330,3253,20,19
exact181.gr,330,3253,21,11
exact181.gr,330,3253,22,12
exact181.gr,330,3253,23,6
exact181.gr,330,3253,24,7
exact181.gr,330,3253,25,4
exact181.gr,330,3253,26,6
exact181.gr,330,3253,28,3
exact181.gr,330,3253,29,1
exact181.gr,330,3253,30,1
exact181.gr,330,3253,31,3
exact181.gr,330,3253,33,1
exact181.gr,330,3253,34,1
exact181.gr,330,3253,35,1
exact181.gr,330,3253,37,1
exact181.gr,330,3253,38,2
exact181.gr,330,3253,39,2
exact181.gr,330,3253,40,1
exact181.gr,330,3253,42,3
exact181.gr,330,3253,43,1
exact181.gr,330,3253,44,7
exact181.gr,330,3253,45,4
exact181.gr,330,3253,46,2
exact181.gr,330,3253,47,3
exact181.gr,330,3253,48,3
exact181.gr,330,3253,49,12
exact181.gr,330,3253,50,5
exact183.gr,330,5613,7,5
exact183.gr,330,5613,8,2
exact183.gr,330,5613,9,2
exact183.gr,330,5613,10,2
exact183.gr,330,5613,11,5
exact183.gr,330,5613,13,6
exact183.gr,330,5613,14,8
exact183.gr,330,5613,15,4
exact183.gr,330,5613,16,4
exact183.gr,330,5613,17,5
exact183.gr,330,5613,18,8
exact183.gr,330,5613,19,7
exact183.gr,330,5613,20,7
exact183.gr,330,5613,21,9
exact183.gr,330,5613,22,11
exact183.gr,330,5613,23,7
exact183.gr,330,5613,24,11
exact183.gr,330,5613,25,5
exact183.gr,330,5613,26,9
exact183.gr,330,5613,27,11
exact183.gr,330,5613,28,11
exact183.gr,330,5613,29,10
exact183.gr,330,5613,30,11
exact183.gr,330,5613,31,4
exact183.gr,330,5613,32,11
exact183.gr,330,5613,33,7
exact183.gr,330,5613,34,8
exact183.gr,330,5613,35,10
exact183.gr,330,5613,36,16
exact183.gr,330,5613,37,14
exact183.gr,330,5613,38,9
exact183.gr,330,5613,39,7
exact183.gr,330,5613,40,5
exact183.gr,330,5613,41,5
exact183.gr,330,5613,42,2
exact183.gr,330,5613,43,4
exact183.gr,330,5613,45,1
exact183.gr,330,5613,48,1
exact183.gr,330,5613,49,1
exact183.gr,330,5613,50,2
exact183.gr,330,5613,51,1
exact183.gr,330,5613,52,1
exact183.gr,330,5613,53,2
exact183.gr,330,5613,54,5
exact183.gr,330,5613,56,3
exact183.gr,330,5613,57,3
exact183.gr,330,5613,58,3
exact183.gr,330,5613,59,4
exact183.gr,330,5613,60,6
exact183.gr,330,5613,61,3
exact183.gr,330,5613,62,3
exact183.gr,330,5613,63,4
exact183.gr,330,5613,64,8
exact183.gr,330,5613,65,4
exact183.gr,330,5613,67,2
exact183.gr,330,5613,68,1
exact183.gr,330,5613,69,2
exact183.gr,330,5613,70,5
exact183.gr,330,5613,71,2
exact183.gr,330,5613,72,1
exact185.gr,347,1456,0,48
exact185.gr,347,1456,1,35
exact185.gr,347,1456,2,38
exact185.gr,347,1456,3,33
exact185.gr,347,1456,4,20
exact185.gr,347,1456,5,30
exact185.gr,347,1456,6,17
exact185.gr,347,1456,7,21
exact185.gr,347,1456,8,6
exact185.gr,347,1456,9,2
exact185.gr,347,1456,10,10
exact185.gr,347,1456,11,4
exact185.gr,347,1456,12,2
exact185.gr,347,1456,14,2
exact185.gr,347,1456,18,2
exact185.gr,347,1456,19,2
exact185.gr,347,1456,20,1
exact185.gr,347,1456,21,22
exact185.gr,347,1456,22,4
exact185.gr,347,1456,23,5
exact185.gr,347,1456,24,3
exact185.gr,347,1456,25,7
exact185.gr,347,1456,26,7
exact185.gr,347,1456,27,10
exact185.gr,347,1456,28,1
exact185.gr,347,1456,29,3
exact185.gr,347,1456,30,1
exact185.gr,347,1456,31,1
exact185.gr,347,1456,32,3
exact185.gr,347,1456,33,7
exact187.gr,347,7500,0,8
exact187.gr,347,7500,1,8
exact187.gr,347,7500,2,9
exact187.gr,347,7500,3,9
exact187.gr,347,7500,4,4
exact187.gr,347,7500,5,2
exact187.gr,347,7500,6,12
exact187.gr,347,7500,7,6
exact187.gr,347,7500,8,6
exact187.gr,347,7500,9,7
exact187.gr,347,7500,10,5
exact187.gr,347,7500,11,4
exact187.gr,347,7500,12,6
exact187.gr,347,7500,13,11
exact187.gr,347,7500,14,7
exact187.gr,347,7500,15,5
exact187.gr,347,7500,16,9
exact187.gr,347,7500,17,3
exact187.gr,347,7500,18,5
exact187.gr,347,7500,19,9
exact187.gr,347,7500,20,4
exact187.gr,347,7500,21,24
exact187.gr,347,7500,22,2
exact187.gr,347,7500,24,2
exact187.gr,347,7500,25,2
exact187.gr,347,7500,26,1
exact187.gr,347,7500,28,3
exact187.gr,347,7500,29,6
exact187.gr,347,7500,30,1
exact187.gr,347,7500,31,2
exact187.gr,347,7500,32,3
exact187.gr,347,7500,33,3
exact187.gr,347,7500,34,1
exact187.gr,347,7500,35,3
exact187.gr,347,7500,36,1
exact187.gr,347,7500,37,1
exact187.gr,347,7500,38,1
exact187.gr,347,7500,39,3
exact187.gr,347,7500,40,2
exact187.gr,347,7500,41,1
exact187.gr,347,7500,42,1
exact187.gr,347,7500,43,4
exact187.gr,347,7500,44,4
exact187.gr,347,7500,45,2
exact187.gr,347,7500,46,1
exact187.gr,347,7500,47,2
exact187.gr,347,7500,48,4
exact187.gr,347,7500,49,1
exact187.gr,347,7500,50,5
exact187.gr,347,7500,51,4
exact187.gr,347,7500,52,4
exact187.gr,347,7500,53,1
exact187.gr,347,7500,55,2
exact187.gr,347,7500,57,1
exact187.gr,347,7500,58,1
exact187.gr,347,7500,59,4
exact187.gr,347,7500,60,3
exact187.gr,347,7500,61,4
exact187.gr,347,7500,63,3
exact187.gr,347,7500,64,2
exact187.gr,347,7500,65,2
exact187.gr,347,7500,66,1
exact187.gr,347,7500,68,1
exact187.gr,347,7500,69,2
exact187.gr,347,7500,71,3
exact187.gr,347,7500,72,1
exact187.gr,347,7500,73,2
exact187.gr,347,7500,74,1
exact187.gr,347,7500,75,2
exact187.gr,347,7500,76,2
exact187.gr,347,7500,77,4
exact187.gr,347,7500,78,5
exact187.gr,347,7500,79,4
exact187.gr,347,7500,80,1
exact187.gr,347,7500,81,1
exact187.gr,347,7500,83,2
exact187.gr,347,7500,84,2
exact187.gr,347,7500,85,1
exact187.gr,347,7500,86,1
exact187.gr,347,7500,90,1
exact187.gr,347,7500,91,3
exact187.gr,347,7500,92,2
exact187.gr,347,7500,93,2
exact187.gr,347,7500,94,4
exact187.gr,347,7500,95,3
exact187.gr,347,7500,96,1
exact187.gr,347,7500,97,2
exact187.gr,347,7500,98,3
exact187.gr,347,7500,99,1
exact187.gr,347,7500,100,1
exact187.gr,347,7500,103,3
exact187.gr,347,7500,106,1
exact187.gr,347,7500,108,2
exact187.gr,347,7500,110,1
exact187.gr,347,7500,114,1
exact187.gr,347,7500,115,1
exact187.gr,347,7500,117,1
exact187.gr,347,7500,119,1
exact187.gr,347,7500,125,1
exact187.gr,347,7500,126,1
exact187.gr,347,7500,127,3
exact187.gr,347,7500,130,3
exact187.gr,347,7500,134,1
exact187.gr,347,7500,138,1
exact187.gr,347,7500,140,1
exact187.gr,347,7500,141,1
exact187.gr,347,7500,142,1
exact187.gr,347,7500,143,1
exact187.gr,347,7500,144,3
exact187.gr,347,7500,145,1
exact187.gr,347,7500,150,1
exact187.gr,347,7500,167,1
exact187.gr,347,7500,169,1
exact189.gr,347,31752,1,1
exact189.gr,347,31752,2,2
exact189.gr,347,31752,5,1
exact189.gr,347,31752,6,2
exact189.gr,347,31752,7,1
exact189.gr,347,31752,8,4
exact189.gr,347,31752,11,2
exact189.gr,347,31752,12,1
exact189.gr,347,31752,17,1
exact189.gr,347,31752,18,2
exact189.gr,347,31752,19,2
exact189.gr,347,31752,20,1
exact189.gr,347,31752,21,3
exact189.gr,347,31752,23,3
exact189.gr,347,31752,25,1
exact189.gr,347,31752,26,1
exact189.gr,347,31752,27,2
exact189.gr,347,31752,30,1
exact189.gr,347,31752,32,2
exact189.gr,347,31752,35,1
exact189.gr,347,31752,38,2
exact189.gr,347,31752,39,2
exact189.gr,347,31752,44,1
exact189.gr,347,31752,45,1
exact189.gr,347,31752,46,1
exact189.gr,347,31752,49,2
exact189.gr,347,31752,50,1
exact189.gr,347,31752,51,1
exact189.gr,347,31752,52,2
exact189.gr,347,31752,53,1
exact189.gr,347,31752,54,1
exact189.gr,347,31752,55,1
exact189.gr,347,31752,57,1
exact189.gr,347,31752,60,1
exact189.gr,347,31752,63,3
exact189.gr,347,31752,66,1
exact189.gr,347,31752,67,3
exact189.gr,347,31752,69,2
exact189.gr,347,31752,71,2
exact189.gr,347,31752,72,2
exact189.gr,347,31752,74,2
exact189.gr,347,31752,75,1
exact189.gr,347,31752,77,1
exact189.gr,347,31752,79,2
exact189.gr,347,31752,80,1
exact189.gr,347,31752,82,2
exact189.gr,347,31752,86,1
exact189.gr,347,31752,87,1
exact189.gr,347,31752,88,1
exact189.gr,347,31752,89,1
exact189.gr,347,31752,90,1
exact189.gr,347,31752,92,1
exact189.gr,347,31752,94,1
exact189.gr,347,31752,96,1
exact189.gr,347,31752,99,1
exact189.gr,347,31752,101,1
exact189.gr,347,31752,106,1
exact189.gr,347,31752,107,2
exact189.gr,347,31752,112,1
exact189.gr,347,31752,118,1
exact189.gr,347,31752,121,1
exact189.gr,347,31752,122,1
exact189.gr,347,31752,127,1
exact189.gr,347,31752,131,1
exact189.gr,347,31752,135,1
exact189.gr,347,31752,136,1
exact189.gr,347,31752,140,1
exact189.gr,347,31752,141,1
exact189.gr,347,31752,144,1
exact189.gr,347,31752,147,1
exact189.gr,347,31752,149,1
exact189.gr,347,31752,151,1
exact189.gr,347,31752,154,1
exact189.gr,347,31752,155,1
exact189.gr,347,31752,158,1
exact189.gr,347,31752,159,1
exact189.gr,347,31752,163,4
exact189.gr,347,31752,166,1
exact189.gr,347,31752,168,2
exact189.gr,347,31752,171,1
exact189.gr,347,31752,172,1
exact189.gr,347,31752,177,2
exact189.gr,347,31752,178,2
exact189.gr,347,31752,179,1
exact189.gr,347,31752,181,1
exact189.gr,347,31752,182,1
exact189.gr,347,31752,184,1
exact189.gr,347,31752,188,1
exact189.gr,347,31752,190,2
exact189.gr,347,31752,193,1
exact189.gr,347,31752,194,1
exact189.gr,347,31752,195,2
exact189.gr,347,31752,196,2
exact189.gr,347,31752,197,3
exact189.gr,347,31752,198,2
exact189.gr,347,31752,200,1
exact189.gr,347,31752,201,2
exact189.gr,347,31752,203,1
exact189.gr,347,31752,204,2
exact189.gr,347,31752,207,1
exact189.gr,347,31752,209,1
exact189.gr,347,31752,210,2
exact189.gr,347,31752,214,1
exact189.gr,347,31752,215,3
exact189.gr,347,31752,216,1
exact189.gr,347,31752,219,2
exact189.gr,347,31752,220,2
exact189.gr,347,31752,221,3
exact189.gr,347,31752,222,2
exact189.gr,347,31752,223,1
exact189.gr,347,31752,224,1
exact189.gr,347,31752,225,2
exact189.gr,347,31752,230,3
exact189.gr,347,31752,231,4
exact189.gr,347,31752,234,2
exact189.gr,347,31752,235,1
exact189.gr,347,31752,236,3
exact189.gr,347,31752,237,3
exact189.gr,347,31752,239,3
exact189.gr,347,31752,240,2
exact189.gr,347,31752,241,1
exact189.gr,347,31752,242,3
exact189.gr,347,31752,243,4
exact189.gr,347,31752,244,6
exact189.gr,347,31752,245,8
exact189.gr,347,31752,246,11
exact189.gr,347,31752,247,12
exact189.gr,347,31752,248,25
exact189.gr,347,31752,249,92
exact191.gr,400,31201,39,1
exact191.gr,400,31201,46,2
exact191.gr,400,31201,52,2
exact191.gr,400,31201,54,1
exact191.gr,400,31201,59,1
exact191.gr,400,31201,64,1
exact191.gr,400,31201,66,1
exact191.gr,400,31201,70,3
exact191.gr,400,31201,71,1
exact191.gr,400,31201,72,2
exact191.gr,400,31201,73,1
exact191.gr,400,31201,74,1
exact191.gr,400,31201,75,2
exact191.gr,400,31201,76,2
exact191.gr,400,31201,78,1
exact191.gr,400,31201,79,1
exact191.gr,400,31201,80,1
exact191.gr,400,31201,82,3
exact191.gr,400,31201,84,2
exact191.gr,400,31201,85,2
exact191.gr,400,31201,86,1
exact191.gr,400,31201,87,4
exact191.gr,400,31201,88,2
exact191.gr,400,31201,89,3
exact191.gr,400,31201,90,3
exact191.gr,400,31201,91,2
exact191.gr,400,31201,92,1
exact191.gr,400,31201,95,2
exact191.gr,400,31201,97,1
exact191.gr,400,31201,98,5
exact191.gr,400,31201,99,2
exact191.gr,400,31201,100,2
exact191.gr,400,31201,101,2
exact191.gr,400,31201,102,1
exact191.gr,400,31201,103,2
exact191.gr,400,31201,104,2
exact191.gr,400,31201,105,4
exact191.gr,400,31201,106,3
exact191.gr,400,31201,107,3
exact191.gr,400,31201,108,1
exact191.gr,400,31201,110,5
exact191.gr,400,31201,111,1
exact191.gr,400,31201,112,2
exact191.gr,400,31201,113,2
exact191.gr,400,31201,115,2
exact191.gr,400,31201,117,1
exact191.gr,400,31201,118,4
exact191.gr,400,31201,119,4
exact191.gr,400,31201,120,2
exact191.gr,400,31201,121,2
exact191.gr,400,31201,122,2
exact191.gr,400,31201,123,3
exact191.gr,400,31201,124,7
exact191.gr,400,31201,125,1
exact191.gr,400,31201,126,5
exact191.gr,400,31201,127,2
exact191.gr,400,31201,128,3
exact191.gr,400,31201,129,2
exact191.gr,400,31201,130,3
exact191.gr,400,31201,131,3
exact191.gr,400,31201,132,3
exact191.gr,400,31201,134,3
exact191.gr,400,31201,135,5
exact191.gr,400,31201,136,2
exact191.gr,400,31201,137,2
exact191.gr,400,31201,139,3
exact191.gr,400,31201,140,4
exact191.gr,400,31201,141,1
exact191.gr,400,31201,142,2
exact191.gr,400,31201,143,3
exact191.gr,400,31201,144,2
exact191.gr,400,31201,145,2
exact191.gr,400,31201,146,6
exact191.gr,400,31201,147,3
exact191.gr,400,31201,148,3
exact191.gr,400,31201,149,1
exact191.gr,400,31201,150,1
exact191.gr,400,31201,151,4
exact191.gr,400,31201,152,4
exact191.gr,400,31201,153,1
exact191.gr,400,31201,154,2
exact191.gr,400,31201,155,5
exact191.gr,400,31201,156,3
exact191.gr,400,31201,157,2
exact191.gr,400,31201,158,4
exact191.gr,400,31201,159,4
exact191.gr,400,31201,160,2
exact191.gr,400,31201,161,3
exact191.gr,400,31201,162,5
exact191.gr,400,31201,163,5
exact191.gr,400,31201,164,2
exact191.gr,400,31201,166,4
exact191.gr,400,31201,167,5
exact191.gr,400,31201,168,3
exact191.gr,400,31201,169,1
exact191.gr,400,31201,171,4
exact191.gr,400,31201,172,4
exact191.gr,400,31201,174,1
exact191.gr,400,31201,175,5
exact191.gr,400,31201,176,3
exact191.gr,400,31201,177,2
exact191.gr,400,31201,178,1
exact191.gr,400,31201,179,3
exact191.gr,400,31201,180,3
exact191.gr,400,31201,181,4
exact191.gr,400,31201,182,2
exact191.gr,400,31201,183,4
exact191.gr,400,31201,184,3
exact191.gr,400,31201,185,8
exact191.gr,400,31201,186,1
exact191.gr,400,31201,187,3
exact191.gr,400,31201,188,5
exact191.gr,400,31201,189,5
exact191.gr,400,31201,190,2
exact191.gr,400,31201,191,4
exact191.gr,400,31201,193,4
exact191.gr,400,31201,194,4
exact191.gr,400,31201,195,3
exact191.gr,400,31201,196,2
exact191.gr,400,31201,197,1
exact191.gr,400,31201,199,3
exact191.gr,400,31201,201,3
exact191.gr,400,31201,202,1
exact191.gr,400,31201,203,1
exact191.gr,400,31201,204,1
exact191.gr,400,31201,205,1
exact191.gr,400,31201,206,3
exact191.gr,400,31201,207,2
exact191.gr,400,31201,209,3
exact191.gr,400,31201,210,1
exact191.gr,400,31201,211,5
exact191.gr,400,31201,212,2
exact191.gr,400,31201,213,3
exact191.gr,400,31201,214,3
exact191.gr,400,31201,215,1
exact191.gr,400,31201,216,2
exact191.gr,400,31201,218,2
exact191.gr,400,31201,219,2
exact191.gr,400,31201,220,1
exact191.gr,400,31201,222,4
exact191.gr,400,31201,223,2
exact191.gr,400,31201,224,1
exact191.gr,400,31201,226,1
exact191.gr,400,31201,227,1
exact191.gr,400,31201,228,4
exact191.gr,400,31201,229,1
exact191.gr,400,31201,230,3
exact191.gr,400,31201,231,1
exact191.gr,400,31201,232,1
exact191.gr,400,31201,233,1
exact191.gr,400,31201,234,3
exact191.gr,400,31201,235,1
exact191.gr,400,31201,236,1
exact191.gr,400,31201,237,1
exact191.gr,400,31201,239,1
exact191.gr,400,31201,240,1
exact191.gr,400,31201,241,1
exact191.gr,400,31201,246,1
exact191.gr,400,31201,247,1
exact191.gr,400,31201,248,2
exact191.gr,400,31201,252,2
exact191.gr,400,31201,253,1
exact191.gr,400,31201,254,1
exact191.gr,400,31201,261,1
exact191.gr,400,31201,265,1
exact191.gr,400,31201,271,1
exact191.gr,400,31201,274,1
exact193.gr,400,42153,73,1
exact193.gr,400,42153,82,1
exact193.gr,400,42153,83,1
exact193.gr,400,42153,98,1
exact193.gr,400,42153,103,2
exact193.gr,400,42153,105,1
exact193.gr,400,42153,106,2
exact193.gr,400,42153,109,1
exact193.gr,400,42153,110,1
exact193.gr,400,42153,111,1
exact193.gr,400,42153,112,1
exact193.gr,400,42153,117,1
exact193.gr,400,42153,119,3
exact193.gr,400,42153,120,2
exact193.gr,400,42153,122,1
exact193.gr,400,42153,123,1
exact193.gr,400,42153,128,1
exact193.gr,400,42153,130,1
exact193.gr,400,42153,132,1
exact193.gr,400,42153,133,1
exact193.gr,400,42153,134,1
exact193.gr,400,42153,135,2
exact193.gr,400,42153,136,1
exact193.gr,400,42153,137,1
exact193.gr,400,42153,139,2
exact193.gr,400,42153,140,1
exact193.gr,400,42153,142,1
exact193.gr,400,42153,143,2
exact193.gr,400,42153,144,3
exact193.gr,400,42153,145,1
exact193.gr,400,42153,146,1
exact193.gr,400,42153,147,2
exact193.gr,400,42153,148,2
exact193.gr,400,42153,149,1
exact193.gr,400,42153,150,1
exact193.gr,400,42153,152,1
exact193.gr,400,42153,153,2
exact193.gr,400,42153,154,2
exact193.gr,400,42153,155,2
exact193.gr,400,42153,156,2
exact193.gr,400,42153,157,3
exact193.gr,400,42153,158,3
exact193.gr,400,42153,159,5
exact193.gr,400,42153,160,4
exact193.gr,400,42153,161,4
exact193.gr,400,42153,162,1
exact193.gr,400,42153,163,2
exact193.gr,400,42153,164,2
exact193.gr,400,42153,165,3
exact193.gr,400,42153,167,1
exact193.gr,400,42153,168,1
exact193.gr,400,42153,169,1
exact193.gr,400,42153,170,5
exact193.gr,400,42153,171,1
exact193.gr,400,42153,173,1
exact193.gr,400,42153,174,6
exact193.gr,400,42153,176,3
exact193.gr,400,42153,177,2
exact193.gr,400,42153,179,1
exact193.gr,400,42153,180,5
exact193.gr,400,42153,181,4
exact193.gr,400,42153,182,1
exact193.gr,400,42153,183,5
exact193.gr,400,42153,186,3
exact193.gr,400,42153,187,1
exact193.gr,400,42153,188,2
exact193.gr,400,42153,190,1
exact193.gr,400,42153,191,4
exact193.gr,400,42153,192,5
exact193.gr,400,42153,193,2
exact193.gr,400,42153,194,2
exact193.gr,400,42153,195,6
exact193.gr,400,42153,196,2
exact193.gr,400,42153,197,2
exact193.gr,400,42153,198,1
exact193.gr,400,42153,199,3
exact193.gr,400,42153,200,2
exact193.gr,400,42153,201,4
exact193.gr,400,42153,202,5
exact193.gr,400,42153,203,2
exact193.gr,400,42153,204,3
exact193.gr,400,42153,205,2
exact193.gr,400,42153,206,3
exact193.gr,400,42153,207,2
exact193.gr,400,42153,208,2
exact193.gr,400,42153,209,1
exact193.gr,400,42153,210,1
exact193.gr,400,42153,211,4
exact193.gr,400,42153,212,1
exact193.gr,400,42153,213,3
exact193.gr,400,42153,214,1
exact193.gr,400,42153,215,8
exact193.gr,400,42153,216,5
exact193.gr,400,42153,217,1
exact193.gr,400,42153,218,2
exact193.gr,400,42153,219,3
exact193.gr,400,42153,220,2
exact193.gr,400,42153,222,3
exact193.gr,400,42153,223,4
exact193.gr,400,42153,224,4
exact193.gr,400,42153,225,5
exact193.gr,400,42153,226,1
exact193.gr,400,42153,227,1
exact193.gr,400,42153,228,3
exact193.gr,400,42153,229,1
exact193.gr,400,42153,230,3
exact193.gr,400,42153,231,6
exact193.gr,400,42153,232,1
exact193.gr,400,42153,233,1
exact193.gr,400,42153,234,3
exact193.gr,400,42153,235,3
exact193.gr,400,42153,236,2
exact193.gr,400,42153,237,4
exact193.gr,400,42153,238,6
exact193.gr,400,42153,239,1
exact193.gr,400,42153,240,2
exact193.gr,400,42153,241,1
exact193.gr,400,42153,242,6
exact193.gr,400,42153,243,5
exact193.gr,400,42153,244,5
exact193.gr,400,42153,245,6
exact193.gr,400,42153,246,6
exact193.gr,400,42153,247,1
exact193.gr,400,42153,248,2
exact193.gr,400,42153,249,6
exact193.gr,400,42153,250,5
exact193.gr,400,42153,251,1
exact193.gr,400,42153,252,3
exact193.gr,400,42153,253,4
exact193.gr,400,42153,254,7
exact193.gr,400,42153,255,5
exact193.gr,400,42153,256,8
exact193.gr,400,42153,257,1
exact193.gr,400,42153,258,5
exact193.gr,400,42153,259,3
exact193.gr,400,42153,260,3
exact193.gr,400,42153,261,4
exact193.gr,400,42153,262,1
exact193.gr,400,42153,263,1
exact193.gr,400,42153,264,3
exact193.gr,400,42153,265,3
exact193.gr,400,42153,266,1
exact193.gr,400,42153,267,2
exact193.gr,400,42153,268,3
exact193.gr,400,42153,269,3
exact193.gr,400,42153,270,2
exact193.gr,400,42153,271,2
exact193.gr,400,42153,272,2
exact193.gr,400,42153,274,2
exact193.gr,400,42153,275,2
exact193.gr,400,42153,276,1
exact193.gr,400,42153,278,1
exact193.gr,400,42153,280,3
exact193.gr,400,42153,281,1
exact193.gr,400,42153,283,1
exact193.gr,400,42153,284,1
exact193.gr,400,42153,285,1
exact193.gr,400,42153,287,1
exact193.gr,400,42153,288,1
exact193.gr,400,42153,289,3
exact193.gr,400,42153,293,1
exact193.gr,400,42153,294,1
exact193.gr,400,42153,295,2
exact193.gr,400,42153,304,1
exact193.gr,400,42153,313,1
exact193.gr,400,42153,314,1
exact195.gr,620,3992,0,52
exact195.gr,620,3992,1,39
exact195.gr,620,3992,2,30
exact195.gr,620,3992,3,27
exact195.gr,620,3992,4,35
exact195.gr,620,3992,5,37
exact195.gr,620,3992,6,25
exact195.gr,620,3992,7,25
exact195.gr,620,3992,8,23
exact195.gr,620,3992,9,19
exact195.gr,620,3992,10,15
exact195.gr,620,3992,11,17
exact195.gr,620,3992,12,21
exact195.gr,620,3992,13,19
exact195.gr,620,3992,14,27
exact195.gr,620,3992,15,21
exact195.gr,620,3992,16,13
exact195.gr,620,3992,17,17
exact195.gr,620,3992,18,8
exact195.gr,620,3992,19,17
exact195.gr,620,3992,20,8
exact195.gr,620,3992,21,11
exact195.gr,620,3992,22,8
exact195.gr,620,3992,23,11
exact195.gr,620,3992,24,4
exact195.gr,620,3992,25,5
exact195.gr,620,3992,26,8
exact195.gr,620,3992,27,3
exact195.gr,620,3992,28,4
exact195.gr,620,3992,29,7
exact195.gr,620,3992,30,3
exact195.gr,620,3992,31,5
exact195.gr,620,3992,32,3
exact195.gr,620,3992,33,6
exact195.gr,620,3992,35,4
exact195.gr,620,3992,36,5
exact195.gr,620,3992,37,2
exact195.gr,620,3992,38,3
exact195.gr,620,3992,39,2
exact195.gr,620,3992,40,2
exact195.gr,620,3992,41,2
exact195.gr,620,3992,42,2
exact195.gr,620,3992,43,4
exact195.gr,620,3992,44,1
exact195.gr,620,3992,45,2
exact195.gr,620,3992,46,1
exact195.gr,620,3992,47,2
exact195.gr,620,3992,48,2
exact195.gr,620,3992,50,1
exact195.gr,620,3992,51,1
exact195.gr,620,3992,52,1
exact195.gr,620,3992,53,1
exact195.gr,620,3992,54,1
exact195.gr,620,3992,56,1
exact195.gr,620,3992,59,1
exact195.gr,620,3992,61,2
exact195.gr,620,3992,62,1
exact195.gr,620,3992,63,3
exact197.gr,620,35188,13,1
exact197.gr,620,35188,14,1
exact197.gr,620,35188,15,1
exact197.gr,620,35188,16,1
exact197.gr,620,35188,22,2
exact197.gr,620,35188,24,2
exact197.gr,620,35188,25,1
exact197.gr,620,35188,29,2
exact197.gr,620,35188,30,2
exact197.gr,620,35188,31,2
exact197.gr,620,35188,32,3
exact197.gr,620,35188,33,1
exact197.gr,620,35188,34,1
exact197.gr,620,35188,37,1
exact197.gr,620,35188,38,2
exact197.gr,620,35188,39,1
exact197.gr,620,35188,40,1
exact197.gr,620,35188,41,1
exact197.gr,620,35188,42,2
exact197.gr,620,35188,43,2
exact197.gr,620,35188,44,2
exact197.gr,620,35188,45,1
exact197.gr,620,35188,47,1
exact197.gr,620,35188,49,2
exact197.gr,620,35188,50,1
exact197.gr,620,35188,51,1
exact197.gr,620,35188,53,2
exact197.gr,620,35188,54,2
exact197.gr,620,35188,55,1
exact197.gr,620,35188,56,2
exact197.gr,620,35188,57,3
exact197.gr,620,35188,59,1
exact197.gr,620,35188,60,3
exact197.gr,620,35188,61,2
exact197.gr,620,35188,63,2
exact197.gr,620,35188,64,3
exact197.gr,620,35188,65,3
exact197.gr,620,35188,66,5
exact197.gr,620,35188,67,1
exact197.gr,620,35188,68,5
exact197.gr,620,35188,69,5
exact197.gr,620,35188,70,7
exact197.gr,620,35188,71,8
exact197.gr,620,35188,72,9
exact197.gr,620,35188,73,9
exact197.gr,620,35188,74,7
exact197.gr,620,35188,75,8
exact197.gr,620,35188,76,6
exact197.gr,620,35188,77,12
exact197.gr,620,35188,78,11
exact197.gr,620,35188,79,9
exact197.gr,620,35188,80,4
exact197.gr,620,35188,81,6
exact197.gr,620,35188,82,8
exact197.gr,620,35188,83,5
exact197.gr,620,35188,84,8
exact197.gr,620,35188,85,4
exact197.gr,620,35188,86,4
exact197.gr,620,35188,87,2
exact197.gr,620,35188,88,6
exact197.gr,620,35188,89,7
exact197.gr,620,35188,90,5
exact197.gr,620,35188,91,5
exact197.gr,620,35188,92,5
exact197.gr,620,35188,93,2
exact197.gr,620,35188,94,6
exact197.gr,620,35188,95,2
exact197.gr,620,35188,96,9
exact197.gr,620,35188,97,3
exact197.gr,620,35188,98,6
exact197.gr,620,35188,99,6
exact197.gr,620,35188,100,2
exact197.gr,620,35188,101,4
exact197.gr,620,35188,102,2
exact197.gr,620,35188,103,4
exact197.gr,620,35188,104,8
exact197.gr,620,35188,105,1
exact197.gr,620,35188,106,6
exact197.gr,620,35188,107,7
exact197.gr,620,35188,108,3
exact197.gr,620,35188,109,7
exact197.gr,620,35188,110,4
exact197.gr,620,35188,111,4
exact197.gr,620,35188,112,4
exact197.gr,620,35188,113,7
exact197.gr,620,35188,114,6
exact197.gr,620,35188,115,2
exact197.gr,620,35188,116,3
exact197.gr,620,35188,117,6
exact197.gr,620,35188,118,7
exact197.gr,620,35188,119,3
exact197.gr,620,35188,120,8
exact197.gr,620,35188,121,8
exact197.gr,620,35188,122,1
exact197.gr,620,35188,123,9
exact197.gr,620,35188,124,7
exact197.gr,620,35188,125,6
exact197.gr,620,35188,126,3
exact197.gr,620,35188,127,3
exact197.gr,620,35188,128,3
exact197.gr,620,35188,129,3
exact197.gr,620,35188,130,7
exact197.gr,620,35188,131,3
exact197.gr,620,35188,132,1
exact197.gr,620,35188,133,2
exact197.gr,620,35188,134,5
exact197.gr,620,35188,135,6
exact197.gr,620,35188,136,7
exact197.gr,620,35188,137,3
exact197.gr,620,35188,138,9
exact197.gr,620,35188,139,5
exact197.gr,620,35188,140,3
exact197.gr,620,35188,141,3
